icd10Code;icd10Title;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F19.2;Zaburzenia psychiczne i zaburzenia zachowania spowodowane używaniem wielu narkotyków i innych substancji psychoaktywnych: zespół uzależnienia;;;;;;
F53;Zaburzenia psychiczne i zaburzenia zachowania związane z połogiem, niesklasyfikowane gdzie indziej;;;;;;
F53;Zaburzenia psychiczne i zaburzenia zachowania związane z połogiem, niesklasyfikowane gdzie indziej;;;;;;
F53;Zaburzenia psychiczne i zaburzenia zachowania związane z połogiem, niesklasyfikowane gdzie indziej;;;;;;
F53;Zaburzenia psychiczne i zaburzenia zachowania związane z połogiem, niesklasyfikowane gdzie indziej;;;;;;
F10-F19;Zaburzenia psychiczne i zachowania spowodowane używaniem substancji psychoaktywnych;;;;;;
F10-F19;Zaburzenia psychiczne i zachowania spowodowane używaniem substancji psychoaktywnych;;;;;;
F10-F19;Zaburzenia psychiczne i zachowania spowodowane używaniem substancji psychoaktywnych;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
F00-F09;Zaburzenia psychiczne organiczne, włącznie z zespołami objawowymi;;;;;;
H52;Zaburzenia refrakcji i akomodacji;;;;;;
H52;Zaburzenia refrakcji i akomodacji;;;;;;
H52;Zaburzenia refrakcji i akomodacji;;;;;;
H52.7;Zaburzenia refrakcji, nieokreślone;;;;;;
H52.7;Zaburzenia refrakcji, nieokreślone;;;;;;
H52.7;Zaburzenia refrakcji, nieokreślone;;;;;;
H52.7;Zaburzenia refrakcji, nieokreślone;;;;;;
H18.9;Zaburzenia rogówki, nieokreślone;;;;;;
H18.9;Zaburzenia rogówki, nieokreślone;;;;;;
H18.9;Zaburzenia rogówki, nieokreślone;;;;;;
E77.1;Zaburzenia rozkładu glikoprotein;;;;;;
K00;Zaburzenia rozwoju i wyrzynania się zębów;;;;;;
K00;Zaburzenia rozwoju i wyrzynania się zębów;;;;;;
K00;Zaburzenia rozwoju i wyrzynania się zębów;;;;;;
K00;Zaburzenia rozwoju i wyrzynania się zębów;;;;;;
K00;Zaburzenia rozwoju i wyrzynania się zębów;;;;;;
K00;Zaburzenia rozwoju i wyrzynania się zębów;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
F80-F89;Zaburzenia rozwoju psychologicznego;;;;;;
K00.4;Zaburzenia rozwoju zębów;;;;;;
P74.3;Zaburzenia równowagi potasowej noworodka;;;;;;
P74.3;Zaburzenia równowagi potasowej noworodka;;;;;;
P74.3;Zaburzenia równowagi potasowej noworodka;;;;;;
P74.3;Zaburzenia równowagi potasowej noworodka;;;;;;
P74.3;Zaburzenia równowagi potasowej noworodka;;;;;;
P74.2;Zaburzenia równowagi sodowej noworodka;;;;;;
P74.2;Zaburzenia równowagi sodowej noworodka;;;;;;
P74.2;Zaburzenia równowagi sodowej noworodka;;;;;;
P74.2;Zaburzenia równowagi sodowej noworodka;;;;;;
P74.2;Zaburzenia równowagi sodowej noworodka;;;;;;
R00;Zaburzenia rytmu serca;;;;;;
R00;Zaburzenia rytmu serca;;;;;;
R00;Zaburzenia rytmu serca;;;;;;
P29.1;Zaburzenia rytmu serca u noworodków;;;;;;
I49.9;Zaburzenia rytmu serca, nieokreślone;;;;;;
G47.2;Zaburzenia rytmu snu i czuwania;;;;;;
G47.2;Zaburzenia rytmu snu i czuwania;;;;;;
G47.2;Zaburzenia rytmu snu i czuwania;;;;;;
G47.2;Zaburzenia rytmu snu i czuwania;;;;;;
G47.2;Zaburzenia rytmu snu i czuwania;;;;;;
G47.2;Zaburzenia rytmu snu i czuwania;;;;;;
G47.2;Zaburzenia rytmu snu i czuwania;;;;;;
G47.2;Zaburzenia rytmu snu i czuwania;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F25;Zaburzenia schizoafektywne;;;;;;
F52;Zaburzenia seksualne niespowodowane zaburzeniem organicznym ani chorobą somatyczną;;;;;;
F52;Zaburzenia seksualne niespowodowane zaburzeniem organicznym ani chorobą somatyczną;;;;;;
P29;Zaburzenia sercowo-naczyniowe rozpoczynające się w okresie okołoporodowym;;;;;;
P29;Zaburzenia sercowo-naczyniowe rozpoczynające się w okresie okołoporodowym;;;;;;
P29;Zaburzenia sercowo-naczyniowe rozpoczynające się w okresie okołoporodowym;;;;;;
H47.4;Zaburzenia skrzyżowania nerwów wzrokowych;;;;;;
G47.9;Zaburzenia snu, nieokreślone;;;;;;
H25-H28;Zaburzenia soczewki;;;;;;
H25-H28;Zaburzenia soczewki;;;;;;
H25-H28;Zaburzenia soczewki;;;;;;
H25-H28;Zaburzenia soczewki;;;;;;
G54.1;Zaburzenia splotu lędźwiowo-krzyżowego;;;;;;
G54.1;Zaburzenia splotu lędźwiowo-krzyżowego;;;;;;
G54.1;Zaburzenia splotu lędźwiowo-krzyżowego;;;;;;
G54.1;Zaburzenia splotu lędźwiowo-krzyżowego;;;;;;
G54.1;Zaburzenia splotu lędźwiowo-krzyżowego;;;;;;
G54.1;Zaburzenia splotu lędźwiowo-krzyżowego;;;;;;
G54.1;Zaburzenia splotu lędźwiowo-krzyżowego;;;;;;
G54.0;Zaburzenia splotu ramiennego;;;;;;
G54.0;Zaburzenia splotu ramiennego;;;;;;
G54.0;Zaburzenia splotu ramiennego;;;;;;
G54.0;Zaburzenia splotu ramiennego;;;;;;
H10-H13;Zaburzenia spojówek;;;;;;
H10-H13;Zaburzenia spojówek;;;;;;
H10-H13;Zaburzenia spojówek;;;;;;
K07.6;Zaburzenia stawu skroniowo-żuchwowego;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
I79;Zaburzenia tętnic, tętniczek i naczyń włosowatych w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
M73;Zaburzenia tkanek miękkich w przebiegu chorób sklasyfikowanych gdzie indziej;;;;;;
E72.0;Zaburzenia transportu aminokwasów;;;;;;
E72.0;Zaburzenia transportu aminokwasów;;;;;;
E72.0;Zaburzenia transportu aminokwasów;;;;;;
E72.0;Zaburzenia transportu aminokwasów;;;;;;
E72.0;Zaburzenia transportu aminokwasów;;;;;;
E72.0;Zaburzenia transportu aminokwasów;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
D84.1;Zaburzenia układu dopełniacza;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
G90;Zaburzenia układu nerwowego wegetatywnego;;;;;;
J70.8;Zaburzenia układu oddechowego spowodowane innymi określonymi czynnikami zewnętrznymi;;;;;;
J99.1;Zaburzenia układu oddechowego w innych układowych chorobach tkanki łącznej;;;;;;
J99.8;Zaburzenia układu oddechowego w przebiegu innych chorób sklasyfikowanych gdzie indziej;;;;;;
J99.8;Zaburzenia układu oddechowego w przebiegu innych chorób sklasyfikowanych gdzie indziej;;;;;;
J99.8;Zaburzenia układu oddechowego w przebiegu innych chorób sklasyfikowanych gdzie indziej;;;;;;
J99.8;Zaburzenia układu oddechowego w przebiegu innych chorób sklasyfikowanych gdzie indziej;;;;;;
J99.8;Zaburzenia układu oddechowego w przebiegu innych chorób sklasyfikowanych gdzie indziej;;;;;;
J99.8;Zaburzenia układu oddechowego w przebiegu innych chorób sklasyfikowanych gdzie indziej;;;;;;
J99.8;Zaburzenia układu oddechowego w przebiegu innych chorób sklasyfikowanych gdzie indziej;;;;;;
J99.8;Zaburzenia układu oddechowego w przebiegu innych chorób sklasyfikowanych gdzie indziej;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
P75-P78;Zaburzenia układu pokarmowego u płodu i noworodka;;;;;;
H81;Zaburzenia układu przedsionkowego;;;;;;
H81;Zaburzenia układu przedsionkowego;;;;;;
H81;Zaburzenia układu przedsionkowego;;;;;;
K00.6;Zaburzenia w wyrzynaniu się zębów;;;;;;
K00.6;Zaburzenia w wyrzynaniu się zębów;;;;;;
K00.6;Zaburzenia w wyrzynaniu się zębów;;;;;;
K07;Zaburzenia w zakresie zębów i twarzy [obejmujące nieprawidłowości zgryzu];;;;;;
K07;Zaburzenia w zakresie zębów i twarzy [obejmujące nieprawidłowości zgryzu];;;;;;
K07;Zaburzenia w zakresie zębów i twarzy [obejmujące nieprawidłowości zgryzu];;;;;;
K07;Zaburzenia w zakresie zębów i twarzy [obejmujące nieprawidłowości zgryzu];;;;;;
O26.6;Zaburzenia wątrobowe podczas ciąży, porodu i w połogu;;;;;;
K90;Zaburzenia wchłaniania jelitowego;;;;;;
K90;Zaburzenia wchłaniania jelitowego;;;;;;
K90;Zaburzenia wchłaniania jelitowego;;;;;;
K90;Zaburzenia wchłaniania jelitowego;;;;;;
K90;Zaburzenia wchłaniania jelitowego;;;;;;
K90;Zaburzenia wchłaniania jelitowego;;;;;;
R43;Zaburzenia węchu i smaku;;;;;;
R43;Zaburzenia węchu i smaku;;;;;;
H53;Zaburzenia widzenia;;;;;;
H53;Zaburzenia widzenia;;;;;;
H53.5;Zaburzenia widzenia barw;;;;;;
E31;Zaburzenia wielogruczołowe;;;;;;
E31;Zaburzenia wielogruczołowe;;;;;;
G52.7;Zaburzenia wielu nerwów czaszkowych;;;;;;
E16.4;Zaburzenia wydzielania gastryny;;;;;;
E16.4;Zaburzenia wydzielania gastryny;;;;;;
E16.4;Zaburzenia wydzielania gastryny;;;;;;
E16.4;Zaburzenia wydzielania gastryny;;;;;;
E16.4;Zaburzenia wydzielania gastryny;;;;;;
K11.7;Zaburzenia wydzielania śliny;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
IV;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;;;;;;
Z86.3;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych w wywiadzie;;;;;;
O99.2;Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych, wikłające ciążę, poród i połóg;;;;;;
N25;Zaburzenia wynikające z upośledzonej czynności cewek nerkowych;;;;;;
N25;Zaburzenia wynikające z upośledzonej czynności cewek nerkowych;;;;;;
N25;Zaburzenia wynikające z upośledzonej czynności cewek nerkowych;;;;;;
N25;Zaburzenia wynikające z upośledzonej czynności cewek nerkowych;;;;;;
N25;Zaburzenia wynikające z upośledzonej czynności cewek nerkowych;;;;;;
N25;Zaburzenia wynikające z upośledzonej czynności cewek nerkowych;;;;;;
N25;Zaburzenia wynikające z upośledzonej czynności cewek nerkowych;;;;;;
F45;Zaburzenia występujące pod maską somatyczną;;;;;;
F45;Zaburzenia występujące pod maską somatyczną;;;;;;
F45;Zaburzenia występujące pod maską somatyczną;;;;;;
F45;Zaburzenia występujące pod maską somatyczną;;;;;;
F45;Zaburzenia występujące pod maską somatyczną;;;;;;
G47.1;Zaburzenia z nadmierną sennością [hipersomnia];;;;;;
G47.1;Zaburzenia z nadmierną sennością [hipersomnia];;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
F91;Zaburzenia zachowania;;;;;;
G47.0;Zaburzenia zasypiania i utrzymania snu [bezsenność];;;;;;
G47.0;Zaburzenia zasypiania i utrzymania snu [bezsenność];;;;;;
P05-P08;Zaburzenia związane z czasem trwania ciąży i rozwojem płodu;;;;;;
P05-P08;Zaburzenia związane z czasem trwania ciąży i rozwojem płodu;;;;;;
P05-P08;Zaburzenia związane z czasem trwania ciąży i rozwojem płodu;;;;;;
P07;Zaburzenia związane z krótkim czasem trwania ciąży i niską masą urodzeniową, niesklasyfikowane gdzie indziej;;;;;;
P08;Zaburzenia związane z przedłużonym trwaniem ciąży i dużą urodzeniową masą ciała;;;;;;
P08;Zaburzenia związane z przedłużonym trwaniem ciąży i dużą urodzeniową masą ciała;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
D57;Zaburzenia związane z sierpowatokrwinkowością;;;;;;
H93.0;Zaburzenia zwyrodnieniowe i naczyniowe ucha;;;;;;
F31.4;Zaburzenie afektywne dwubiegunowe, obecnie epizod ciężkiej depresji bez objawów psychotycznych;;;;;;
F31.5;Zaburzenie afektywne dwubiegunowe, obecnie epizod ciężkiej depresji z objawami psychotycznymi;;;;;;
F31.3;Zaburzenie afektywne dwubiegunowe, obecnie epizod depresji o łagodnym lub umiarkowanym nasileniu;;;;;;
F31.0;Zaburzenie afektywne dwubiegunowe, obecnie epizod hipomanii;;;;;;
F31.1;Zaburzenie afektywne dwubiegunowe, obecnie epizod maniakalny bez objawów psychotycznych;;;;;;
F31.2;Zaburzenie afektywne dwubiegunowe, obecnie epizod maniakalny z objawami psychotycznymi;;;;;;
F31.6;Zaburzenie afektywne dwubiegunowe, obecnie epizod mieszany;;;;;;
F31.7;Zaburzenie afektywne dwubiegunowe, obecnie remisja;;;;;;
F33.2;Zaburzenie depresyjne nawracające, obecnie epizod depresji ciężkiej bez objawów psychotycznych;;;;;;
F33.3;Zaburzenie depresyjne nawracające, obecnie epizod depresji ciężkiej z objawami psychotycznymi;;;;;;
F33.0;Zaburzenie depresyjne nawracające, obecnie epizod depresyjny łagodny;;;;;;
F33.1;Zaburzenie depresyjne nawracające, obecnie epizod depresyjny umiarkowany;;;;;;
F33.4;Zaburzenie depresyjne nawracające, obecnie stan remisji;;;;;;
F45.2;Zaburzenie hipochondryczne;;;;;;
F45.2;Zaburzenie hipochondryczne;;;;;;
F45.2;Zaburzenie hipochondryczne;;;;;;
F45.2;Zaburzenie hipochondryczne;;;;;;
F45.2;Zaburzenie hipochondryczne;;;;;;
F45.2;Zaburzenie hipochondryczne;;;;;;
F45.2;Zaburzenie hipochondryczne;;;;;;
F45.2;Zaburzenie hipochondryczne;;;;;;
F41.0;Zaburzenie lękowe z napadami lęku [lęk paniczny];;;;;;
P94;Zaburzenie napięcia mięśniowego u noworodka;;;;;;
P94;Zaburzenie napięcia mięśniowego u noworodka;;;;;;
N13.7;Zaburzenie odpływu moczu pęcherzowo-moczowodowe z towarzyszącą uropatią;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
F91.3;Zaburzenie opozycyjno-buntownicze;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
D89.9;Zaburzenie przebiegające z udziałem mechanizmów immunologicznych, nieokreślone;;;;;;
